price,bedrooms,beds,cleaning_fee,guests_included,maximum_nights,minimum_nights,property_type,room_type,review_scores,street,country,country_code,availability_30,availability_60,availability_90,availability_365,latitude,longitude
581,1,1,0,1,1125,1,House,Private room,80,"尖沙咀, 九龍, Hong Kong",Hong Kong,HK,19,45,68,158,22.29923,114.17949
65,1,1,0,1,30,5,House,Private room,97,"Honolulu, HI, United States",United States,US,5,26,56,260,21.29851,-157.79174
250,1,4,250,1,1125,1,Apartment,Private room,0,"Rio, Rio de Janeiro, Brazil",Brazil,BR,30,60,90,365,-22.91804276,-43.19621498
78,1,2,0,1,14,1,Apartment,Private room,0,"Vila Isabel, Rio de Janeiro, Brazil",Brazil,BR,24,54,84,264,-22.91570092,-43.25423837
448,2,6,60,3,79,3,Apartment,Entire home/apt,100,"Beyoğlu, İstanbul, Turkey",Turkey,TR,6,11,26,297,41.0344,28.98759
601,1,1,80,1,1125,30,Apartment,Entire home/apt,0,"Rio, Rio de Janeiro, Brazil",Brazil,BR,30,60,90,365,-22.98388412,-43.19411059
55,1,1,20,2,1125,1,Villa,Private room,0,"Montreal , Québec, Canada",Canada,CA,29,59,89,179,45.52531,-73.64385
243,2,1,0,1,30,1,House,Private room,100,"Tsuen Shek Shan, Kowloon, Hong Kong",Hong Kong,HK,0,9,39,39,22.33709,114.20626
353,1,1,0,2,1125,3,Apartment,Entire home/apt,100,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,12,12,12,51,22.32224,114.1697
199,2,3,89,4,1125,2,Apartment,Entire home/apt,0,"Montréal, QC, Canada",Canada,CA,30,60,90,365,45.51503,-73.57141
200,3,4,45,2,1125,3,Serviced apartment,Entire home/apt,0,"Barcelona, Catalunya, Spain",Spain,ES,6,15,42,224,41.4073,2.15168
54,2,4,20,4,1125,2,Apartment,Entire home/apt,0,"Porto, Porto, Portugal",Portugal,PT,9,30,60,311,41.15055,-8.60461
40,3,4,75,1,1125,31,Apartment,Entire home/apt,0,"Barcelona, Catalunya, Spain",Spain,ES,18,48,78,320,41.43322,2.15006
1005,1,1,314,1,14,1,Apartment,Private room,86,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,9,20,50,50,22.27599,114.17976
248,1,1,0,1,21,4,Apartment,Entire home/apt,0,"Beyoğlu, İstanbul, Turkey",Turkey,TR,27,57,87,177,41.03092,28.98694
43,1,1,0,1,30,5,Apartment,Private room,0,"Brighton-Le-Sands, NSW, Australia",Australia,AU,0,0,0,0,-33.9577,151.15599
35,1,1,0,1,30,2,Apartment,Private room,0,"Montréal, Québec, Canada",Canada,CA,9,31,39,39,45.49398,-73.62691
283,1,1,200,1,1125,28,Condominium,Private room,0,"佐敦, 九龍, Hong Kong",Hong Kong,HK,0,0,16,106,22.30776,114.16934
798,2,3,210,1,30,4,Apartment,Entire home/apt,87,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,15,45,75,350,-22.96772854,-43.39617819
801,2,4,150,4,1125,1,Apartment,Entire home/apt,100,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,0,4,28,28,22.31342,114.17021
1052,2,4,380,4,30,2,Apartment,Entire home/apt,100,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,5,14,44,44,22.27705,114.18218
180,1,1,25,2,1125,32,Guest suite,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,30,60,90,365,41.38497,2.17991
392,2,2,190,1,6,3,Apartment,Entire home/apt,0,"Copacabana, Rio de Janeiro, Brazil",Brazil,BR,23,53,72,72,-22.9863121,-43.19026723
502,1,1,420,1,1125,1,Apartment,Entire home/apt,90,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,6,6,18,76,22.27229,114.18328
50,1,2,0,1,1125,4,Apartment,Entire home/apt,0,"Vila do Conde, Porto, Portugal",Portugal,PT,0,16,46,226,41.35131,-8.75175
148,1,1,50,1,1125,1,Serviced apartment,Private room,0,"Beyoğlu, İstanbul, Turkey",Turkey,TR,23,53,83,126,41.03183,28.9859
108,1,1,210,2,90,2,Apartment,Entire home/apt,98,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,24,54,84,174,-23.00335454,-43.32724685
50,1,1,20,1,1125,1,Apartment,Private room,100,"Barcelona, Catalunya, Spain",Spain,ES,13,30,60,208,41.38359,2.1848
75,1,1,0,1,1125,1,House,Private room,0,"Rio de Janeiro , Rio de Janeiro, Brazil",Brazil,BR,12,42,72,162,-22.89849389,-43.24094294
75,2,2,83,1,1084,2,Apartment,Entire home/apt,87,"Montréal, Québec, Canada",Canada,CA,30,60,90,296,45.50325,-73.6746
98,3,5,40,6,180,1,Apartment,Entire home/apt,80,"Barcelona, CT, Spain",Spain,ES,2,12,22,107,41.41044,2.17854
169,1,1,0,1,1125,1,Apartment,Entire home/apt,0,"Beşiktaş, İstanbul, Turkey",Turkey,TR,18,43,49,194,41.05594,29.00222
2301,3,3,0,1,30,4,Apartment,Entire home/apt,0,"Copacabana, Rio de Janeiro, Brazil",Brazil,BR,12,36,66,66,-22.97184938,-43.1831452
2496,1,3,0,1,1125,1,Farm stay,Private room,0,"Hong Kong, New Territories, Hong Kong",Hong Kong,HK,29,59,89,89,22.42182,114.07642
131,2,3,180,1,90,7,Apartment,Entire home/apt,0,"Tijuca, Rio de Janeiro, Brazil",Brazil,BR,22,52,82,172,-22.92706116,-43.23145017
601,1,3,0,1,4,2,House,Entire home/apt,0,"Santa Teresa, Rio de Janeiro, Brazil",Brazil,BR,0,1,1,32,-22.91938531,-43.1919049
1201,3,3,150,6,1125,7,Apartment,Entire home/apt,0,"Copacabana, Rio de Janeiro, Brazil",Brazil,BR,15,45,75,75,-22.98279303,-43.19515332
80,1,1,35,1,1125,1,Apartment,Private room,100,"Barcelona, Catalunya, Spain",Spain,ES,7,29,59,269,41.37804,2.17498
25,1,1,0,1,1125,1,Bed and breakfast,Private room,0,"Barcelona, CT, Spain",Spain,ES,5,16,29,100,41.38468,2.1621
39,1,3,50,2,1125,2,Apartment,Entire home/apt,0,"Barcelona, Catalunya, Spain",Spain,ES,0,5,19,278,41.38016,2.1781
316,1,2,0,2,1125,1,Apartment,Entire home/apt,100,"Beyoğlu, İstanbul, Turkey",Turkey,TR,27,44,73,346,41.03832,28.98162
601,2,2,0,1,1125,1,Apartment,Entire home/apt,0,"Rio, Rio de Janeiro, Brazil",Brazil,BR,0,0,0,0,-22.92243302,-43.22350822
120,3,3,80,7,1125,2,Apartment,Entire home/apt,90,"Barcelona, Spain",Spain,ES,12,42,72,276,41.37924,2.17803
933,1,1,0,2,30,2,Hostel,Private room,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,30,60,90,365,-22.92501025,-43.1910689
1499,2,4,0,1,5,5,Apartment,Entire home/apt,0,"Copacabana, Rio de Janeiro, Brazil",Brazil,BR,6,6,6,6,-22.96837083,-43.18821833
60,2,5,40,2,1125,1,Townhouse,Private room,0,"Montréal, Québec, Canada",Canada,CA,29,59,89,330,45.53258,-73.58543
78,1,1,0,1,1125,1,Apartment,Private room,0,"Centro, Rio de Janeiro, Brazil",Brazil,BR,27,27,27,27,-22.90726818,-43.18672444
201,2,3,0,1,1125,2,Apartment,Entire home/apt,0,"Recreio dos Bandeirantes, Rio de Janeiro, Brazil",Brazil,BR,24,54,84,174,-23.02419319,-43.51224099
150,2,4,50,1,1125,2,Apartment,Entire home/apt,0,"Barcelona, Catalunya, Spain",Spain,ES,9,24,48,73,41.38539,2.16619
95,2,4,30,4,1125,2,Apartment,Entire home/apt,0,"Porto, Porto, Portugal",Portugal,PT,18,35,54,291,41.1438,-8.60926
115,1,1,0,1,1125,7,Apartment,Entire home/apt,83,"Brooklyn, NY, United States",United States,US,0,0,0,0,40.68331,-73.96568
261,1,1,130,1,1125,4,Apartment,Entire home/apt,100,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,21,51,81,356,-22.98420757,-43.21632009
300,1,1,0,4,1125,5,Apartment,Entire home/apt,0,"Barcelona, Catalunya, Spain",Spain,ES,0,0,0,29,41.39271,2.17797
50,2,2,20,1,7,2,Condominium,Private room,0,"Vila Nova de Gaia, Porto, Portugal",Portugal,PT,17,31,60,85,41.13279,-8.60777
75,2,3,0,1,15,2,Apartment,Entire home/apt,0,"Vila Nova de Gaia, Portugal",Portugal,PT,30,60,90,186,41.08029,-8.64576
769,1,1,0,1,1125,3,Apartment,Entire home/apt,0,"Hong Kong, Hong Kong",Hong Kong,HK,2,27,30,30,22.23868,113.98262
169,2,2,0,1,120,1,Boutique hotel,Private room,0,"Beyoğlu, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.03344,28.991
148,2,2,0,1,1125,1,Serviced apartment,Entire home/apt,0,"Üsküdar, İstanbul, Turkey",Turkey,TR,29,59,89,364,41.07423,28.99161
200,1,1,0,1,1125,2,Apartment,Entire home/apt,0,"Istanbul, İstanbul, Turkey",Turkey,TR,29,59,89,89,41.02771,28.9729
23,1,1,0,1,1125,1,Apartment,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,1,1,1,128,41.39212,2.19072
45,1,1,0,1,30,2,Apartment,Private room,0,"Porto, Porto, Portugal",Portugal,PT,0,0,0,31,41.14877,-8.60881
174,1,1,0,1,1125,1,Aparthotel,Entire home/apt,0,"Beyoğlu, İstanbul, Turkey",Turkey,TR,23,53,83,358,41.03526,28.98264
341,2,6,215,1,182,3,Townhouse,Entire home/apt,0,"Kahuku, HI, United States",United States,US,6,23,46,272,21.69965,-157.99193
601,1,3,150,1,89,4,Apartment,Entire home/apt,0,"Copacabana, Rio de Janeiro, Brazil",Brazil,BR,24,54,84,359,-22.97988905,-43.19143423
100,2,2,30,1,1125,2,Guest suite,Entire home/apt,0,"Porto, Porto, Portugal",Portugal,PT,0,0,0,182,41.1442,-8.60532
25,1,1,29,1,1125,7,House,Private room,0,"Montréal, Québec, Canada",Canada,CA,11,32,62,62,45.51795,-73.57216
161,2,2,40,3,99,1,Serviced apartment,Entire home/apt,0,"Sydney, NSW, Australia",Australia,AU,7,33,62,63,-33.87009,151.20403
699,1,1,0,1,365,1,Apartment,Entire home/apt,0,"Shenzhen Shi, Guangdong Sheng, China",China,CN,30,60,90,365,22.54476,114.13901
848,1,1,350,2,90,3,Apartment,Entire home/apt,0,"Hong Kong, 香港島, Hong Kong",Hong Kong,HK,1,19,49,194,22.27776,114.18272
30,1,1,20,1,1125,1,Apartment,Private room,60,"Barcelona, Catalunya, Spain",Spain,ES,29,59,89,364,41.39844,2.17463
950,1,1,580,1,1125,3,Apartment,Entire home/apt,100,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,13,15,15,15,22.28232,114.15195
42,2,2,0,1,1125,31,Apartment,Entire home/apt,0,"Barcelona, Catalonia, Spain",Spain,ES,0,0,6,281,41.41233,2.18216
101,1,2,65,2,1125,1,Apartment,Entire home/apt,0,"Montréal, QC, Canada",Canada,CA,0,0,12,12,45.48912,-73.56076
60,1,3,0,1,1125,2,Apartment,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,8,17,22,22,41.37754,2.16954
30,1,2,0,1,1125,1,Apartment,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,2,4,20,20,41.38243,2.17168
250,2,2,50,4,1125,2,House,Entire home/apt,100,"Paia, HI, United States",United States,US,18,18,18,18,20.91405,-156.37692
51,1,1,15,1,1125,1,Apartment,Private room,0,"Barcelona, CT, Spain",Spain,ES,24,54,84,359,41.3829,2.15686
149,1,1,187,1,30,3,Apartment,Private room,96,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,20,50,80,355,-22.98211845,-43.19839656
100,1,1,0,1,32,7,Apartment,Private room,0,"Barcelona, CT, Spain",Spain,ES,29,59,89,89,41.40767,2.19404
777,2,2,280,1,1125,1,Apartment,Entire home/apt,100,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,0,0,0,198,22.30164,114.17482
423,2,2,293,6,28,5,Condominium,Entire home/apt,0,"Lahaina, HI, United States",United States,US,0,0,1,115,20.95005,-156.68888
197,1,3,55,2,1125,1,Apartment,Entire home/apt,0,"Barcelona, Spain",Spain,ES,1,31,61,239,41.38684,2.1529
230,1,3,231,2,365,1,Apartment,Entire home/apt,0,"Honolulu, HI, United States",United States,US,24,54,84,359,21.28583,-157.8376
230,1,1,231,2,365,1,Apartment,Entire home/apt,0,"Honolulu, HI, United States",United States,US,4,34,64,162,21.28585,-157.83731
230,1,1,231,2,365,1,Apartment,Entire home/apt,0,"Honolulu, HI, United States",United States,US,0,5,35,190,21.28555,-157.83923
287,1,1,231,2,365,1,Condominium,Entire home/apt,0,"Honolulu, HI, United States",United States,US,0,26,56,259,21.28361,-157.8373
287,1,3,231,2,365,1,Condominium,Entire home/apt,0,"Honolulu, HI, United States",United States,US,30,47,77,242,21.28441,-157.83898
172,1,1,231,2,365,1,Apartment,Entire home/apt,0,"Honolulu, HI, United States",United States,US,0,3,7,124,21.28632,-157.83987
35,1,1,0,1,1125,2,Apartment,Private room,0,"Montréal, Québec, Canada",Canada,CA,0,13,13,51,45.52113,-73.57839
43,1,4,275,1,1125,1,House,Shared room,20,"Honolulu, HI, United States",United States,US,30,60,90,365,21.29825,-157.66969
879,1,1,350,1,1125,4,Apartment,Entire home/apt,0,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,18,48,78,353,22.27637,114.17522
32,1,1,0,1,1125,32,Apartment,Entire home/apt,0,"Barcelona, Catalunya, Spain",Spain,ES,0,0,0,61,41.37354,2.16757
31,1,1,0,1,1125,1,Condominium,Entire home/apt,87,"Montréal, Québec, Canada",Canada,CA,1,1,1,1,45.528,-73.58574
80,1,1,15,1,28,1,Apartment,Private room,100,"Bondi Beach, NSW, Australia",Australia,AU,28,58,88,179,-33.88746,151.26621
65,1,2,0,1,1125,2,Apartment,Private room,70,"Barcelona, Catalunya, Spain",Spain,ES,5,13,13,13,41.38294,2.165
440,1,2,0,1,1125,1,Apartment,Entire home/apt,20,"Shenzhen, Guangdong, China",China,CN,29,56,86,86,22.53885,114.11222
50,3,3,0,1,1125,32,Apartment,Entire home/apt,0,"Barcelona, Catalunya, Spain",Spain,ES,6,36,66,341,41.40204,2.17597
148,1,1,0,1,30,1,Apartment,Private room,94,"Beyoğlu, İstanbul, Turkey",Turkey,TR,17,42,58,86,41.03397,28.9862
149,1,1,50,1,7,1,Apartment,Private room,0,"Rio, Rio de Janeiro, Brazil",Brazil,BR,30,60,90,365,-22.93168608,-43.18351447
16,1,1,45,1,180,32,Guesthouse,Private room,72,"Barcelona, Catalonia, Spain",Spain,ES,30,60,90,365,41.4221,2.20658
167,2,3,120,1,180,1,Condominium,Entire home/apt,100,"Kailua-Kona, HI, United States",United States,US,0,21,51,237,19.5937,-155.96931
100,2,2,0,1,31,1,Bungalow,Private room,100,"Denham Court, NSW, Australia",Australia,AU,30,54,84,85,-33.98607,150.81572
120,4,4,65,3,1125,3,Apartment,Entire home/apt,100,"Barcelona, Catalunya, Spain",Spain,ES,23,43,68,158,41.37945,2.1438
1751,2,3,234,1,1125,1,Serviced apartment,Entire home/apt,95,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,12,22,49,324,22.30222,114.18397
158,1,2,0,1,1125,1,Apartment,Private room,0,"İstanbul, İstanbul, Turkey",Turkey,TR,28,58,88,363,41.07305,28.98768
150,4,4,90,6,1125,2,Apartment,Entire home/apt,0,"Barcelona, Spain",Spain,ES,10,31,50,256,41.37684,2.14369
416,2,3,0,1,1125,1,Apartment,Entire home/apt,100,"Shenzhen Shi, Guangdong Sheng, China",China,CN,19,48,76,351,22.5339,114.11738
221,1,2,0,1,90,1,Serviced apartment,Entire home/apt,0,"Beyoğlu, İstanbul, Turkey",Turkey,TR,30,60,90,365,41.04062,28.98155
997,1,1,0,1,1125,3,Apartment,Entire home/apt,0,"Hong Kong Island, Hong Kong Island, Hong Kong",Hong Kong,HK,3,3,3,3,22.27965,114.19269
20,1,1,0,1,3,1,Apartment,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,0,0,18,18,41.42559,2.1833
89,3,7,100,1,1125,1,Apartment,Entire home/apt,0,"Barcelona, Barcelona, Spain",Spain,ES,23,53,83,358,41.3712,2.14329
400,2,2,80,1,1125,2,Apartment,Entire home/apt,100,"Barcelona, Catalunya, Spain",Spain,ES,27,57,87,362,41.39261,2.16177
37,1,2,0,1,1125,30,Apartment,Entire home/apt,0,"Barcelona, CT, Spain",Spain,ES,30,60,90,270,41.39322,2.16326
400,1,1,187,2,100,2,Apartment,Private room,0,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,4,17,47,137,22.28654,114.14682
24,1,1,10,1,5,2,Apartment,Private room,100,"Barcelona, Catalunya, Spain",Spain,ES,17,47,77,77,41.37676,2.17153
2300,1,2,0,1,7,1,Loft,Entire home/apt,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,27,56,86,86,22.30975,114.22419
225,2,4,0,1,7,7,Condominium,Entire home/apt,0,"Kailua-Kona, HI, United States",United States,US,0,0,11,286,19.62605,-155.98617
157,1,1,0,1,1125,1,House,Shared room,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,3,19,49,324,22.33843,114.18613
298,1,2,0,1,1125,1,Hotel,Private room,100,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,22,42,71,343,22.30637,114.17083
361,1,2,0,1,30,1,Guesthouse,Private room,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,8,32,58,140,22.29538,114.17262
57,1,1,0,1,1125,2,Apartment,Private room,20,"Barcelona, CT, Spain",Spain,ES,14,14,14,141,41.37992,2.16741
627,4,2,0,2,1125,1,Bed and breakfast,Private room,0,"Istanbul, Turkey",Turkey,TR,30,60,90,180,41.00463,28.97989
80,1,3,0,1,1125,2,Apartment,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,8,13,13,13,41.38197,2.16684
129,2,6,120,1,1125,1,Apartment,Entire home/apt,0,"Barcelona, Barcelona, Spain",Spain,ES,13,35,61,336,41.39643,2.16075
100,2,2,25,4,10,3,Guest suite,Entire home/apt,0,"Hilo, HI, United States",United States,US,24,48,69,149,19.70905,-155.06646
50,1,1,50,2,1086,1,Apartment,Entire home/apt,100,"Montréal, Québec, Canada",Canada,CA,11,27,50,255,45.52154,-73.55243
70,1,1,60,1,1125,5,Condominium,Entire home/apt,0,"Montréal, Québec, Canada",Canada,CA,19,49,79,152,45.51387,-73.57126
502,1,1,0,1,30,1,Apartment,Private room,0,"Hong Kong, New Territories, Hong Kong",Hong Kong,HK,21,51,81,356,22.3768,113.98952
300,4,6,175,8,1125,1,Apartment,Entire home/apt,94,"Brooklyn, NY, United States",United States,US,22,40,58,321,40.67658,-73.93122
447,2,2,0,1,30,1,Bed and breakfast,Private room,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,30,60,90,90,22.32131,114.16987
10,1,1,0,2,1125,4,Condominium,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,10,18,41,66,41.37559,2.17075
597,2,2,0,1,1125,1,Loft,Entire home/apt,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,16,39,69,344,22.32345,114.16907
243,1,1,0,1,1125,29,Apartment,Shared room,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,30,60,90,365,22.32787,114.1652
160,6,8,137,10,365,1,Apartment,Entire home/apt,0,"Montreal, QC, Canada",Canada,CA,0,0,0,275,45.54095,-73.54624
35,1,1,0,1,5,2,Condominium,Private room,0,"Esplugues de Llobregat, CT, Spain",Spain,ES,30,60,90,365,41.37747,2.10189
35,1,1,0,1,1125,2,Apartment,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,1,12,29,301,41.38401,2.16459
267,1,1,0,1,1125,29,Apartment,Shared room,0,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,30,60,90,365,22.28064,114.15492
243,1,1,0,1,1125,29,Apartment,Private room,0,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,30,60,90,365,22.28161,114.15082
2002,6,6,0,10,1125,1,Condominium,Entire home/apt,0,"Kowloon, Kowloon, Hong Kong",Hong Kong,HK,11,26,56,56,22.29761,114.17399
75,1,2,0,1,1125,1,Apartment,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,23,47,47,47,41.38251,2.14959
597,1,1,0,1,1125,5,Condominium,Entire home/apt,0,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,24,54,84,359,22.28771,114.13783
35,1,1,15,1,1125,2,Apartment,Private room,0,"Montréal, QC, Canada",Canada,CA,20,50,80,80,45.543,-73.58714
353,1,1,0,1,1125,29,Apartment,Private room,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,30,60,90,365,22.30077,114.17386
175,1,3,130,1,1125,1,Condominium,Entire home/apt,0,"Honolulu, HI, United States",United States,US,4,20,37,189,21.28397,-157.83302
801,1,1,250,1,1125,1,Apartment,Entire home/apt,0,"Hong Kong Island, Hong Kong Island, Hong Kong",Hong Kong,HK,23,50,80,355,22.28168,114.15296
298,1,2,100,1,1125,1,Apartment,Private room,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,30,60,90,365,-22.93592511,-43.3345998
110,2,4,25,4,30,1,House,Entire home/apt,100,"Montréal, Québec, Canada",Canada,CA,19,41,63,258,45.47747,-73.60753
59,1,2,10,1,15,2,Apartment,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,25,55,85,85,41.41067,2.18568
385,1,1,0,1,1125,1,Boutique hotel,Private room,0,"Shenzhen Shi, Guangdong Sheng, China",China,CN,27,57,87,362,22.53595,114.1191
754,1,3,125,3,1125,1,Apartment,Entire home/apt,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,4,14,43,43,22.3177,114.17161
80,3,1,80,2,330,3,Apartment,Entire home/apt,0,"L'Hospitalet de Llobregat, CT, Spain",Spain,ES,4,9,9,10,41.37128,2.12294
68,1,1,65,1,1125,60,Apartment,Entire home/apt,0,"Montréal, Québec, Canada",Canada,CA,26,56,86,106,45.48047,-73.58284
70,1,2,0,1,30,1,House,Private room,0,"Montréal, Québec, Canada",Canada,CA,26,32,62,152,45.54042,-73.57206
550,1,2,300,1,14,1,House,Entire home/apt,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,29,59,89,89,22.29912,114.1732
361,1,1,100,1,30,2,Apartment,Private room,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,12,42,65,65,22.29733,114.17182
447,1,2,0,1,30,1,Condominium,Private room,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,21,50,80,355,22.30183,114.17779
150,2,2,30,2,365,1,Apartment,Entire home/apt,0,"Barcelona, CT, Spain",Spain,ES,23,53,83,263,41.37534,2.15819
51,1,1,69,1,1125,1,Apartment,Entire home/apt,0,"Montréal, Québec, Canada",Canada,CA,23,53,83,197,45.5134,-73.57461
37,2,2,0,1,1125,30,Apartment,Private room,0,"Barcelona, CT, Spain",Spain,ES,29,59,89,364,41.37849,2.19137
150,1,1,0,1,1125,7,Loft,Entire home/apt,0,"Montréal, QC, Canada",Canada,CA,5,26,35,310,45.53183,-73.58466
150,3,3,0,6,1125,2,House,Entire home/apt,100,"Montréal, Québec, Canada",Canada,CA,19,32,61,336,45.47733,-73.61182
40,1,2,0,1,13,3,Bed and breakfast,Private room,0,"Barcelona, Catalunya, Spain",Spain,ES,6,23,53,143,41.38057,2.17338
149,2,3,69,4,1125,2,Condominium,Entire home/apt,0,"Montréal, Québec, Canada",Canada,CA,30,60,88,199,45.47281,-73.60671
199,7,9,200,12,1125,1,Apartment,Entire home/apt,0,"Montréal, Québec, Canada",Canada,CA,0,8,35,310,45.49305,-73.57981
299,3,4,55,1,1125,1,Townhouse,Entire home/apt,100,"Montréal, Québec, Canada",Canada,CA,7,33,60,150,45.49013,-73.57932
60,1,1,0,1,1125,1,Apartment,Private room,0,"Dee Why, NSW, Australia",Australia,AU,23,53,83,84,-33.7529,151.29126
620,1,1,91,1,1125,1,Apartment,Entire home/apt,0,"Hong Kong, Hong Kong",Hong Kong,HK,19,49,79,79,22.31121,114.1693
479,1,1,0,1,1125,2,Apartment,Private room,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,25,55,85,360,22.30238,114.17602
353,1,1,0,2,1125,1,Condominium,Private room,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,27,57,87,362,22.30761,114.16593
502,1,1,70,1,1125,1,Apartment,Entire home/apt,100,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,HK,0,0,0,0,22.26972,114.18394
746,1,1,0,1,1125,1,Apartment,Private room,0,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,30,60,90,365,-23.01054143,-43.4478814
81,2,2,20,2,8,1,Apartment,Entire home/apt,0,"Montréal, Québec, Canada",Canada,CA,15,26,49,159,45.49872,-73.57356
25,1,1,0,1,1125,3,Apartment,Private room,0,"Montréal, QC, Canada",Canada,CA,14,23,53,143,45.47889,-73.5606
251,1,1,0,1,1125,1,Condominium,Private room,0,"深圳市, 广东省, China",China,CN,5,25,55,330,22.54134,114.12917
432,1,1,0,1,1125,1,Apartment,Entire home/apt,0,"深圳市, 广东省, China",China,CN,24,54,84,84,22.53686,114.11272
518,2,2,199,2,365,1,Apartment,Entire home/apt,0,"Hong Kong, Kowloon, Hong Kong",Hong Kong,HK,8,18,47,153,22.31764,114.16922
35,1,1,0,1,1125,1,Apartment,Private room,0,"Montréal, Québec, Canada",Canada,CA,12,21,21,21,45.51793,-73.59153
101,1,1,0,1,1125,1,Apartment,Private room,0,"Rio, Rio de Janeiro, Brazil",Brazil,BR,30,60,90,365,-22.87799665,-43.25899936
903,2,3,40,1,1125,1,Apartment,Entire home/apt,0,"太子, 九龍, Hong Kong",Hong Kong,HK,29,53,83,83,22.32478,114.16696
46,1,1,0,1,1125,2,Apartment,Private room,0,"Montréal, Québec, Canada",Canada,CA,3,3,3,3,45.53712,-73.62216
160,1,1,50,2,29,3,Apartment,Entire home/apt,100,"Brooklyn, NY, United States",United States,US,12,29,42,317,40.71596,-73.93938
886,2,5,60,1,1125,3,Apartment,Entire home/apt,97,"Istanbul, Istanbul Province, Turkey",Turkey,TR,28,58,88,363,41.02616,28.97804
175,1,1,120,2,1125,7,Apartment,Entire home/apt,96,"Koloa, HI, United States",United States,US,0,0,1,89,21.88166,-159.47392
